,price,carat,x,z
47570,1875,0.51,5.13,3.17
47571,1875,0.51,5.15,3.16
47572,1875,0.51,5.1,3.2
47573,1875,0.51,5.18,3.07
47574,1875,0.51,5.15,3.16
47575,1875,0.51,5.12,3.17
47576,1875,0.6,5.46,3.31
47577,1875,0.54,5.23,3.22
47578,1875,0.51,5.15,3.21
47579,1875,0.6,5.43,3.37
47580,1875,0.59,5.4,3.36
47581,1875,0.7,5.75,3.5
47582,1875,0.72,5.72,3.59
47583,1876,0.7,5.8,3.42
47584,1876,0.57,5.4,3.26
47585,1876,0.58,5.36,3.32
47586,1876,0.58,5.37,3.3
47588,1877,0.51,5.11,3.18
47592,1877,0.51,5.17,3.15
47593,1877,0.73,5.78,3.58
47594,1877,0.53,5.18,3.22
47595,1877,0.53,5.24,3.17
47596,1877,0.79,6.0,3.61
47597,1878,0.59,5.35,3.33
47598,1878,0.62,5.47,3.37
47599,1878,0.52,5.18,3.18
47601,1878,0.7,5.55,3.55
47603,1879,0.55,5.39,3.1
47604,1879,0.51,5.14,3.21
47606,1879,0.72,5.77,3.57
47607,1879,0.58,5.46,3.26
47608,1880,0.53,5.27,3.16
47609,1880,0.64,5.54,3.43
47610,1880,0.64,5.56,3.44
47611,1881,0.53,5.18,3.2
47612,1881,0.53,5.26,3.19
47613,1881,0.55,5.26,3.24
47615,1881,0.71,5.62,3.57
47616,1881,0.55,5.26,3.27
47617,1881,0.55,5.23,3.24
47618,1881,0.52,5.16,3.19
47620,1881,0.55,5.32,3.23
47621,1881,0.55,5.32,3.27
47622,1881,0.55,5.28,3.24
47623,1881,0.55,5.32,3.2
47624,1881,0.55,5.29,3.24
47625,1881,0.65,5.7,3.3
47626,1881,0.75,5.96,3.55
47628,1882,0.51,5.07,3.22
47630,1882,0.67,5.74,3.4
47631,1882,0.56,5.3,3.29
47632,1882,0.51,5.19,3.15
47633,1882,0.51,5.24,3.11
47634,1882,0.51,5.17,3.18
47635,1882,0.51,5.18,3.19
47636,1882,0.51,5.19,3.13
47637,1882,0.51,5.17,3.15
47638,1882,0.51,5.18,3.17
47639,1882,0.51,5.13,3.17
47640,530,0.23,3.94,2.47
47642,530,0.23,3.91,2.46
47643,530,0.23,4.0,2.39
47644,530,0.23,3.95,2.48
47645,530,0.23,3.95,2.41
47646,530,0.23,3.92,2.45
47647,530,0.23,3.93,2.44
47648,530,0.23,3.99,2.42
47649,530,0.23,3.98,2.44
47650,530,0.23,3.92,2.47
47651,530,0.23,3.91,2.47
47652,530,0.23,3.92,2.45
47653,530,0.23,3.9,2.45
47654,530,0.31,4.38,2.68
47655,530,0.34,4.52,2.77
47656,530,0.34,4.49,2.8
47658,530,0.23,3.96,2.42
47660,530,0.23,3.95,2.44
47661,530,0.23,4.02,2.36
47662,530,0.23,3.92,2.43
47664,530,0.23,3.95,2.4
47665,531,0.34,4.49,2.79
47666,531,0.34,4.49,2.79
47668,531,0.31,4.24,2.75
47669,531,0.23,3.96,2.42
47670,1882,0.51,5.14,3.15
47672,1882,0.51,5.14,3.17
47675,1882,0.51,5.16,3.14
47676,1882,0.51,5.19,3.21
47677,1882,0.51,5.16,3.17
47678,1882,0.51,5.13,3.17
47680,1882,0.51,5.12,3.2
47681,1882,0.51,5.15,3.17
47683,1882,0.51,5.09,3.14
47684,1882,0.56,5.38,3.21
47685,1882,0.51,5.19,3.15
47686,1882,0.56,5.45,3.18
47687,1882,0.56,5.36,3.24
47688,1883,0.54,5.22,3.19
47689,1883,0.59,5.36,3.33
47690,1883,0.57,5.27,3.32
47691,1883,0.7,5.62,3.55
47693,1883,0.5,5.09,3.17
47694,1883,0.5,5.1,3.18
47695,1883,0.5,5.06,3.14
47696,1883,0.52,5.25,3.16
47697,1883,0.71,5.61,3.49
47698,1883,0.59,5.42,3.32
47700,1883,0.71,5.75,3.49
47701,1884,0.61,5.5,3.32
47703,1884,0.58,5.3,3.33
47705,1884,0.58,5.39,3.3
47707,1884,0.58,5.33,3.31
47708,1884,0.58,5.32,3.31
47709,1884,0.57,5.32,3.29
47710,1884,0.57,5.33,3.24
47711,1884,0.51,5.18,3.15
47712,1885,0.5,5.06,3.21
47713,1885,0.54,5.24,3.18
47715,1885,0.51,5.27,3.06
47716,1885,0.66,5.64,3.47
47717,1886,0.72,5.87,3.44
47718,1886,0.52,5.18,3.19
47719,1886,0.59,5.42,3.35
47721,1887,0.52,5.21,3.16
47722,1888,0.52,5.16,3.2
47723,1888,0.56,5.38,3.23
47724,1889,0.54,5.23,3.25
47726,1889,0.7,5.67,3.53
47728,1889,0.58,5.4,3.31
47729,1889,0.71,5.72,3.53
47730,1890,0.7,5.57,3.56
47731,1890,0.7,5.64,3.58
47732,1890,0.7,5.56,3.56
47733,1890,0.7,5.59,3.54
47735,1890,0.6,5.49,3.35
47736,1890,0.56,5.36,3.27
47737,1890,0.55,5.33,3.24
47740,1890,0.5,5.35,2.95
47741,1890,0.7,5.7,3.52
47742,1891,0.5,5.1,3.13
47743,1891,0.59,5.41,3.32
47744,1892,0.54,5.25,3.22
47745,1892,0.54,5.21,3.23
47746,1892,0.54,5.22,3.2
47747,1892,0.54,5.24,3.24
47748,1892,0.54,5.22,3.21
47749,1892,0.54,5.16,3.21
47750,1892,0.54,5.19,3.2
47751,1892,0.54,5.26,3.2
47752,1892,0.54,5.27,3.22
47753,1892,0.54,5.18,3.26
47755,1892,0.54,5.22,3.24
47756,1892,0.5,5.15,3.13
47757,1892,0.73,5.77,3.51
47758,1893,0.5,5.12,3.07
47760,1893,0.52,5.19,3.22
47761,1893,0.51,5.16,3.13
47762,1893,0.5,5.11,3.16
47763,1893,0.52,5.16,3.21
47764,1893,0.58,5.33,3.32
47765,1893,0.5,5.13,3.14
47766,1893,0.62,5.37,3.39
47767,1894,0.55,5.33,3.27
47769,1894,0.7,5.63,3.53
47770,1895,0.7,5.68,3.48
47771,1895,0.53,5.19,3.18
47772,1895,0.51,5.1,3.24
47773,1895,0.51,5.09,3.22
47774,1895,0.51,5.07,3.2
47776,1896,0.7,5.86,3.42
47778,1896,0.6,5.44,3.3
47779,1896,0.6,5.42,3.35
47780,1896,0.55,5.26,3.25
47781,1896,0.76,5.82,3.67
47782,1896,0.7,5.34,3.61
47783,1897,0.52,5.18,3.18
47784,1897,0.52,5.16,3.19
47785,1897,0.6,5.41,3.36
47786,1897,0.5,5.08,3.17
47787,1897,0.67,5.64,3.41
47788,1897,0.52,5.27,3.17
47789,1898,0.46,5.0,3.01
47790,1898,0.71,5.66,3.51
47792,1899,0.7,5.59,3.45
47793,1899,0.7,5.62,3.58
47794,1899,0.71,5.72,3.58
47796,1899,0.58,5.32,3.32
47797,1899,0.57,5.36,3.26
47798,1899,0.58,5.34,3.33
47799,1899,0.51,5.15,3.11
47800,1901,0.71,5.73,3.53
47801,1901,0.55,5.28,3.23
47802,1901,0.99,6.33,3.91
47804,1901,0.72,5.87,3.55
47805,1901,0.64,5.62,3.36
47806,1902,0.57,5.32,3.34
47808,1902,0.71,5.68,3.57
47809,1902,0.71,5.61,3.52
47810,1902,0.71,5.67,3.53
47811,1902,0.51,5.16,3.17
47812,1902,0.71,5.82,3.37
47815,1902,0.57,5.19,3.4
47816,1902,0.71,5.91,3.43
47817,1903,0.58,5.32,3.3
47818,1904,0.5,5.05,3.19
47819,1904,0.53,5.29,3.2
47822,1904,0.61,5.46,3.36
47823,1904,0.61,5.49,3.39
47824,1904,0.53,5.26,3.16
47825,1904,0.76,6.01,3.51
47826,1905,0.55,5.25,3.28
47827,1905,0.51,5.14,3.21
47828,1905,0.73,5.99,3.46
47829,1905,0.63,5.53,3.39
47830,1906,0.58,5.4,3.23
47831,1906,0.57,5.4,3.21
47832,1906,0.52,5.13,3.2
47833,1906,0.52,5.12,3.22
47834,1906,0.52,5.15,3.22
47835,1906,0.51,5.03,3.2
47836,1906,0.64,5.43,3.49
47837,1907,0.7,5.61,3.49
47838,1907,0.53,5.25,3.14
47839,1907,0.72,5.67,3.61
47840,1908,0.53,5.3,3.17
47841,1908,0.4,4.78,2.93
47842,1908,0.65,5.59,3.45
47843,1908,0.53,5.22,3.23
47844,1908,0.53,5.22,3.24
47845,1908,0.53,5.22,3.22
47847,1908,0.53,5.21,3.22
47848,1908,0.53,5.33,3.1
47849,1909,0.53,5.19,3.27
47850,1909,0.77,5.79,3.68
47851,1909,0.77,5.82,3.61
47852,1909,0.72,5.61,3.56
47853,1909,0.5,5.16,3.15
47854,1909,0.51,5.23,3.13
47857,1909,0.74,5.76,3.62
47858,1909,0.52,5.26,3.15
47859,1910,0.67,5.7,3.49
47860,1910,0.64,5.47,3.5
47861,1910,0.56,5.28,3.26
47862,1910,0.67,5.74,3.39
47863,1910,0.59,5.38,3.26
47864,1911,0.52,5.19,3.21
47865,1911,0.52,5.14,3.15
47866,1911,0.52,5.16,3.15
47867,1911,0.52,5.14,3.19
47868,1911,0.52,5.24,3.14
47869,1911,0.52,5.14,3.2
47870,1911,0.52,5.17,3.23
47871,1911,0.52,5.14,3.18
47872,1911,0.52,5.18,3.18
47873,1911,0.52,5.18,3.19
47874,1911,0.52,5.14,3.19
47875,1911,0.52,5.13,3.18
47877,1911,0.52,5.15,3.16
47878,1911,0.52,5.12,3.2
47881,1911,0.61,5.53,3.31
47882,1912,0.6,5.4,3.34
47883,1912,0.56,5.37,3.23
47884,1912,0.5,5.12,3.12
47886,1912,0.59,5.46,3.32
47888,1912,0.59,5.4,3.33
47889,1913,0.52,5.18,3.17
47891,1913,0.54,5.28,3.24
47892,1913,0.54,5.24,3.24
47893,1913,0.54,5.26,3.23
47894,1914,0.57,5.4,3.23
47896,1914,0.72,5.67,3.53
47897,1914,0.54,5.25,3.22
47900,1914,0.76,5.73,3.68
47902,1914,0.59,5.48,3.29
47905,1914,0.53,5.19,3.24
47906,1914,0.53,5.21,3.25
47907,1914,0.67,5.69,3.43
47908,1914,0.58,5.39,3.26
47909,1914,0.7,5.69,3.5
47910,1915,0.57,5.29,3.3
47911,1915,0.59,5.54,3.19
47912,1915,0.56,5.28,3.27
47913,1915,0.7,5.59,3.59
47914,1915,0.56,5.38,3.14
47915,1915,0.5,5.08,3.1
47916,1915,0.56,5.3,3.28
47917,1915,0.56,5.28,3.27
47918,1915,0.57,5.38,3.26
47919,1915,0.7,5.59,3.61
47920,1915,0.76,5.91,3.58
47921,1915,0.6,5.37,3.36
47923,1915,0.56,5.31,3.29
47924,1915,0.56,5.36,3.24
47925,1915,0.56,5.3,3.28
47926,1915,0.56,5.3,3.23
47927,1915,0.56,5.34,3.29
47928,1915,0.56,5.35,3.25
47929,1915,0.56,5.34,3.23
47930,1915,0.56,5.32,3.28
47932,1915,0.56,5.31,3.25
47933,1915,0.56,5.31,3.27
47934,1915,0.56,5.35,3.28
47936,1915,0.56,5.29,3.3
47938,1915,0.56,5.3,3.28
47939,1915,0.6,5.53,3.3
47940,1915,0.38,4.74,2.85
47941,1916,0.55,5.23,3.27
47942,1916,0.51,5.1,3.19
47943,1916,0.59,5.35,3.34
47945,1916,0.59,5.39,3.3
47950,1917,0.5,4.97,3.23
47951,1917,0.71,5.71,3.56
47953,1917,0.96,6.29,3.91
47954,1918,0.66,5.69,3.38
47955,1918,0.7,5.64,3.55
47956,1918,0.68,5.75,3.36
47957,1918,0.55,5.26,3.24
47959,1919,0.7,5.73,3.49
47960,1919,0.51,5.14,3.2
47961,1919,0.51,5.1,3.21
47962,1919,0.57,5.34,3.26
47963,1919,0.52,5.2,3.17
47964,1919,0.52,5.2,3.2
47965,1919,0.52,5.25,3.17
47966,1919,0.52,5.2,3.19
47967,1919,0.52,5.18,3.19
47968,1919,0.52,5.19,3.2
47969,1919,0.52,5.19,3.2
47970,532,0.28,4.14,2.66
47971,532,0.26,4.12,2.54
47972,532,0.3,4.29,2.68
47973,532,0.3,4.29,2.69
47974,532,0.3,4.29,2.68
47975,532,0.38,4.65,2.9
47977,532,0.38,4.66,2.9
47978,532,0.37,4.6,2.8
47979,532,0.32,4.4,2.74
47980,532,0.32,4.4,2.72
47982,532,0.26,4.05,2.62
47983,533,0.3,4.27,2.66
47984,533,0.3,4.28,2.67
47985,533,0.24,4.09,2.38
47986,533,0.25,4.03,2.47
47989,533,0.32,4.37,2.75
47991,533,0.32,4.41,2.71
47992,533,0.32,4.47,2.66
47993,533,0.32,4.4,2.75
47994,533,0.32,4.37,2.73
47995,533,0.32,4.42,2.66
47996,533,0.37,4.67,2.8
47997,533,0.37,4.54,2.88
47998,533,0.31,4.34,2.72
47999,533,0.31,4.35,2.65
48001,1919,0.52,5.2,3.17
48002,1919,0.52,5.19,3.22
48003,1919,0.52,5.17,3.19
48004,1919,0.52,5.17,3.23
48005,1919,0.52,5.14,3.21
48006,1919,0.52,5.16,3.2
48007,1919,0.52,5.17,3.19
48010,1920,0.54,5.23,3.25
48011,1920,0.51,5.1,3.2
48012,1920,0.53,5.19,3.23
48013,1920,0.56,5.22,3.27
48015,1920,0.5,5.15,3.1
48016,1921,0.63,5.45,3.39
48017,1921,0.5,5.09,3.18
48018,1921,0.63,5.57,3.4
48019,1922,0.72,5.71,3.53
48020,1922,0.71,5.81,3.44
48021,1922,0.7,5.63,3.54
48022,1922,0.53,5.18,3.19
48024,1922,0.7,5.57,3.6
48025,1922,0.71,5.7,3.48
48026,1922,0.71,5.66,3.48
48027,1922,0.57,5.37,3.26
48030,1923,0.75,5.81,3.63
48031,1923,0.5,5.14,3.12
48032,1923,0.5,5.15,3.15
48034,1923,0.6,5.54,3.27
48036,1924,0.56,5.33,3.23
48038,1924,0.68,5.59,3.43
48039,1924,0.79,6.03,3.54
48040,1925,0.51,5.2,3.14
48041,1925,0.51,5.06,3.24
48042,1925,0.51,5.09,3.19
48043,1925,0.55,5.25,3.25
48044,1926,0.7,5.63,3.55
48046,1926,0.71,5.73,3.48
48047,1926,0.64,5.48,3.37
48048,1926,0.48,4.99,3.11
48049,1926,0.72,5.77,3.57
48050,1926,0.7,5.71,3.46
48052,1927,0.61,5.44,3.38
48053,1927,0.72,5.75,3.5
48055,1927,0.73,5.79,3.58
48056,1927,0.73,5.94,3.48
48059,1928,0.55,5.25,3.24
48060,1928,0.55,5.27,3.25
48061,1928,0.55,5.24,3.28
48064,1928,0.51,5.17,3.16
48065,1928,0.51,5.15,3.17
48066,1928,0.7,5.67,3.52
48067,1928,0.51,5.29,3.06
48068,1929,0.56,5.32,3.26
48069,1929,0.56,5.3,3.24
48070,1929,0.56,5.37,3.23
48071,1929,0.57,5.33,3.31
48072,1929,0.72,5.75,3.58
48073,1929,0.56,5.28,3.28
48074,1929,0.7,5.68,3.59
48075,1930,0.71,5.65,3.53
48076,1930,0.56,5.23,3.29
48077,1930,0.56,5.29,3.25
48078,1930,0.6,5.46,3.34
48079,1931,0.56,5.25,3.3
48080,1931,0.6,5.38,3.36
48081,1931,0.55,5.38,3.16
48082,1931,0.74,5.82,3.57
48083,1932,0.71,5.86,3.48
48084,1932,0.53,5.25,3.19
48086,1932,0.5,5.08,3.11
48087,1932,0.63,5.49,3.44
48089,1932,0.52,5.15,3.19
48090,1932,1.0,6.39,3.84
48091,1932,0.98,6.54,3.8
48093,1933,0.62,5.55,3.33
48094,1933,0.51,5.17,3.16
48095,1933,0.51,5.2,3.15
48097,1934,0.57,5.38,3.25
48098,1934,0.49,5.03,3.14
48100,1935,0.7,5.64,3.6
48102,1935,0.5,5.18,3.08
48104,1935,0.5,5.13,3.15
48105,1935,0.5,5.14,3.11
48106,1935,0.5,5.13,3.12
48107,1935,0.5,5.15,3.11
48108,1935,0.5,5.09,3.15
48109,1935,0.5,5.09,3.16
48110,1935,0.5,5.12,3.11
48111,1935,0.5,5.13,3.13
48112,1935,0.5,5.11,3.19
48113,1935,0.5,5.04,3.15
48114,1935,0.56,5.42,3.25
48116,1936,0.66,5.63,3.48
48117,1937,0.54,5.27,3.21
48119,1937,0.7,5.66,3.55
48120,1938,0.71,5.75,3.53
48121,1938,0.56,5.21,3.22
48122,1939,0.5,5.06,3.08
48123,1939,0.54,5.21,3.3
48124,1939,0.54,5.17,3.23
48125,1939,0.54,5.26,3.19
48127,1939,0.63,5.46,3.44
48128,1939,0.53,5.26,3.21
48129,1939,0.54,5.29,3.22
48130,1939,0.9,6.05,3.92
48131,1939,0.9,6.38,3.65
48132,1939,0.9,6.16,3.82
48133,1939,0.9,6.09,3.82
48134,1940,0.6,5.48,3.28
48135,1940,0.5,5.15,3.13
48136,1940,0.7,5.75,3.46
48137,1940,0.7,5.7,3.49
48138,1940,0.7,5.63,3.51
48140,1940,0.49,5.26,3.06
48141,1940,0.71,5.75,3.54
48142,1940,0.6,5.52,3.25
48143,1940,0.77,5.87,3.63
48144,1940,0.7,5.62,3.54
48145,1940,0.7,5.71,3.5
48146,1940,0.7,5.73,3.5
48147,1940,0.53,5.25,3.24
48148,1941,0.55,5.2,3.28
48149,1941,0.53,5.18,3.21
48150,1941,0.72,5.67,3.53
48151,1941,0.56,5.3,3.28
48152,1941,0.56,5.3,3.26
48154,1941,0.59,5.43,3.28
48155,1941,0.54,5.21,3.24
48156,1942,0.57,5.31,3.35
48157,1942,0.72,5.65,3.6
48158,1942,0.59,5.46,3.38
48159,1942,0.71,5.71,3.49
48160,1942,0.5,5.08,3.17
48162,1942,0.57,5.35,3.29
48163,1942,0.57,5.42,3.23
48164,1942,0.57,5.36,3.34
48165,1942,0.51,5.16,3.12
48166,1942,0.62,5.56,3.32
48167,1943,0.53,5.2,3.25
48168,1943,0.57,5.29,3.31
48169,1943,0.79,5.82,3.72
48170,1944,0.54,5.11,3.29
48171,1944,0.54,5.21,3.29
48172,1944,0.54,5.28,3.21
48173,1944,0.57,5.32,3.3
48174,1944,0.57,5.28,3.27
48175,1944,0.72,5.76,3.53
48176,1944,0.54,5.32,3.2
48178,1944,0.54,5.24,3.23
48179,1944,0.54,5.26,3.2
48180,1944,0.54,5.24,3.23
48181,1944,0.54,5.25,3.24
48182,1944,0.75,5.99,3.49
48183,1944,0.75,5.91,3.58
48184,1944,0.6,5.32,3.38
48185,1944,0.72,5.85,3.51
48187,1945,0.91,6.06,3.84
48189,1945,0.72,5.51,3.65
48190,1946,0.53,5.26,3.19
48191,1946,0.53,5.21,3.19
48192,1946,0.69,5.73,3.5
48193,1946,0.53,5.3,3.16
48194,1947,0.7,5.6,3.61
48195,1947,0.71,5.72,3.53
48196,1947,0.52,5.2,3.17
48197,1947,0.46,5.04,3.01
48198,1948,0.53,5.19,3.21
48199,1948,0.59,5.28,3.35
48200,1948,0.55,5.36,3.24
48202,1948,0.53,5.17,3.23
48203,1948,0.53,5.2,3.22
48204,1948,0.53,5.24,3.18
48205,1948,0.7,5.74,3.52
48206,1948,0.53,5.22,3.22
48207,1948,0.7,5.77,3.44
48208,1949,0.58,5.34,3.32
48209,1949,0.62,5.47,3.36
48210,1949,0.56,5.28,3.29
48211,1949,0.57,5.27,3.32
48212,1949,0.76,5.92,3.55
48213,1949,0.57,5.3,3.31
48214,1949,0.57,5.36,3.27
48215,1949,0.57,5.4,3.25
48216,1949,0.7,5.53,3.63
48217,1949,0.56,5.31,3.28
48218,1949,0.53,5.22,3.25
48219,1949,0.57,5.35,3.3
48220,1949,0.57,5.33,3.3
48221,1949,0.57,5.36,3.28
48223,1949,0.57,5.36,3.3
48224,1949,0.57,5.38,3.31
48226,1949,0.57,5.33,3.28
48227,1949,0.57,5.34,3.25
48228,1949,0.57,5.37,3.28
48229,1949,0.57,5.38,3.3
48231,1949,0.57,5.46,3.2
48232,1949,0.58,5.42,3.27
48233,1949,0.57,5.27,3.31
48234,1949,0.7,5.79,3.47
48235,1950,0.56,5.3,3.29
48236,1950,0.46,4.96,3.08
48237,1950,0.7,5.7,3.44
48238,1950,0.53,5.39,3.12
48239,1950,0.54,5.31,3.22
48240,1950,0.86,6.05,3.79
48242,1951,0.69,5.59,3.52
48243,1951,0.58,5.42,3.3
48245,1951,0.69,5.75,3.38
48246,1952,0.49,5.04,3.14
48249,1952,0.63,5.48,3.36
48251,1952,0.53,5.21,3.2
48252,1952,0.63,5.36,3.47
48253,1953,0.51,5.08,3.17
48254,1953,0.72,5.75,3.52
48255,1953,0.7,5.66,3.52
48256,1953,0.58,5.38,3.31
48257,1953,0.7,5.77,3.42
48258,1954,0.78,5.88,3.66
48260,1955,0.54,5.1,3.25
48261,1955,0.53,5.24,3.2
48263,1955,0.46,4.95,3.11
48264,1955,0.57,5.29,3.28
48265,1955,0.54,5.28,3.25
48266,1956,0.53,5.19,3.22
48267,1956,0.52,5.13,3.19
48268,1956,0.53,5.26,3.17
48269,1956,0.53,5.26,3.16
48270,1956,0.53,5.28,3.19
48271,1956,0.53,5.24,3.21
48273,1956,0.53,5.23,3.22
48274,1956,0.53,5.25,3.21
48275,1956,0.53,5.25,3.2
48277,1956,0.53,5.19,3.22
48278,1956,0.53,5.2,3.22
48279,1956,0.53,5.23,3.2
48280,1956,0.53,5.23,3.19
48283,1956,0.77,5.97,3.55
48284,1956,0.53,5.29,3.25
48285,1956,0.53,5.28,3.21
48286,1956,0.53,5.23,3.25
48287,1956,0.73,5.82,3.56
48288,1957,0.52,5.18,3.19
48289,1957,0.52,5.14,3.19
48291,1957,0.54,5.24,3.24
48292,1957,0.54,5.28,3.21
48293,1957,0.54,5.25,3.21
48294,1957,0.54,5.29,3.18
48297,1958,0.75,5.92,3.62
48298,1958,0.75,5.79,3.64
48299,1959,0.51,5.1,3.18
48300,533,0.31,4.33,2.69
48301,533,0.31,4.34,2.67
48302,533,0.31,4.35,2.71
48303,533,0.31,4.29,2.75
48304,534,0.27,4.14,2.58
48307,534,0.33,4.43,2.76
48308,534,0.39,4.67,2.92
48309,534,0.33,4.39,2.78
48310,535,0.25,4.06,2.51
48311,535,0.25,4.01,2.53
48313,535,0.25,4.01,2.5
48314,535,0.25,4.08,2.48
48315,535,0.25,4.02,2.5
48316,536,0.28,4.2,2.62
48317,536,0.34,4.53,2.78
48318,536,0.31,4.33,2.67
48319,536,0.23,3.93,2.44
48320,536,0.23,3.94,2.43
48321,536,0.23,3.96,2.41
48324,536,0.23,3.94,2.44
48326,536,0.24,3.99,2.46
48327,536,0.24,4.02,2.47
48329,536,0.34,4.62,2.7
48331,1959,0.7,5.66,3.47
48333,1959,0.72,5.68,3.63
48334,1959,0.51,5.14,3.21
48335,1960,0.63,5.53,3.39
48336,1960,0.54,5.27,3.22
48337,1960,0.63,5.68,3.29
48339,1960,0.71,5.76,3.52
48341,1961,0.51,5.15,3.14
48342,1961,0.58,5.35,3.34
48343,1961,0.56,5.27,3.29
48345,1961,0.58,5.32,3.33
48346,1961,0.57,5.29,3.3
48347,1961,0.7,5.7,3.5
48348,1962,0.74,5.84,3.53
48350,1962,0.51,5.13,3.17
48351,1962,0.54,5.25,3.22
48352,1962,0.74,5.85,3.6
48353,1963,0.56,5.32,3.28
48354,1963,0.56,5.26,3.27
48355,1963,0.56,5.32,3.25
48357,1963,0.56,5.31,3.25
48358,1963,0.56,5.3,3.26
48360,1963,0.56,5.33,3.27
48361,1963,0.56,5.3,3.25
48363,1963,0.56,5.33,3.24
48364,1963,0.56,5.28,3.24
48366,1963,0.56,5.25,3.31
48368,1963,0.56,5.25,3.27
48369,1963,0.71,5.67,3.52
48370,1963,0.51,5.14,3.16
48371,1963,0.74,5.81,3.6
48372,1963,0.57,5.34,3.3
48373,1963,0.57,5.32,3.3
48374,1964,0.68,5.69,3.43
48375,1964,0.7,5.67,3.42
48376,1964,0.63,5.52,3.4
48377,1964,0.88,5.98,3.8
48378,1965,0.57,5.32,3.28
48379,1965,0.58,5.41,3.27
48380,1965,0.75,5.79,3.55
48381,1965,0.59,5.41,3.3
48382,1966,0.7,5.66,3.48
48384,1966,0.72,5.69,3.6
48385,1966,0.5,5.1,3.18
48386,1966,0.5,5.08,3.11
48387,1966,0.59,5.37,3.35
48391,1966,0.7,5.82,3.38
48392,1966,0.72,5.67,3.57
48393,1966,0.5,5.12,3.09
48395,1966,0.7,5.86,3.4
48396,1967,0.64,5.51,3.44
48397,1967,0.64,5.5,3.43
48398,1967,0.52,5.23,3.12
48400,1968,0.71,5.82,3.48
48401,1968,0.83,5.91,3.75
48402,1968,0.7,5.63,3.54
48404,1969,0.72,5.59,3.59
48406,1970,0.61,5.52,3.35
48407,1970,0.61,5.46,3.36
48408,1970,0.72,5.75,3.61
48409,1970,0.72,5.64,3.56
48411,1970,0.51,5.07,3.2
48413,1970,0.76,5.87,3.66
48414,1970,0.65,5.65,3.36
48416,1971,0.61,5.33,3.37
48419,1971,0.51,5.12,3.14
48421,1971,0.61,5.29,3.34
48422,1971,0.51,5.11,3.22
48424,1971,0.5,5.14,3.12
48425,1971,0.51,5.11,3.14
48427,1972,0.57,5.34,3.29
48430,1974,0.7,5.65,3.51
48431,1974,0.7,5.69,3.55
48432,1974,0.51,5.21,3.07
48433,1974,0.51,5.22,3.13
48434,1974,0.51,5.18,3.18
48435,1974,0.51,5.18,3.16
48436,1974,0.51,5.19,3.16
48437,1974,0.51,5.19,3.2
48440,1974,0.51,5.15,3.16
48441,1974,0.51,5.17,3.17
48442,1974,0.51,5.12,3.21
48443,1974,0.51,5.12,3.2
48445,1974,0.51,5.14,3.16
48446,1974,0.51,5.11,3.21
48447,1974,0.7,5.76,3.5
48448,1974,0.7,5.58,3.63
48449,1975,0.55,5.27,3.26
48450,1975,0.55,5.39,3.16
48451,1975,0.55,5.22,3.26
48452,1975,0.55,5.3,3.25
48453,1975,0.55,5.26,3.27
48454,1975,0.55,5.28,3.25
48455,1975,0.58,5.43,3.32
48456,1975,0.58,5.37,3.29
48457,1975,0.73,5.76,3.62
48458,1976,0.51,5.08,3.19
48459,1976,0.57,5.36,3.25
48461,1976,0.56,5.29,3.27
48462,1976,0.61,5.53,3.24
48463,1976,0.61,5.45,3.38
48464,1977,0.58,5.41,3.27
48465,1977,0.7,5.65,3.51
48466,1977,0.71,5.72,3.55
48467,1977,0.51,5.19,3.11
48468,1978,0.5,4.98,3.18
48469,1978,0.74,5.79,3.62
48470,1978,0.66,5.54,3.42
48471,1978,0.52,5.17,3.22
48473,1978,0.56,5.32,3.25
48474,1978,0.66,5.62,3.38
48475,1978,0.7,5.57,3.54
48476,1979,0.58,5.27,3.35
48477,1979,0.71,5.84,3.5
48478,1979,0.7,5.65,3.5
48479,1979,0.56,5.35,3.28
48480,1979,0.58,5.36,3.29
48482,1980,0.51,5.05,3.15
48483,1980,0.55,5.35,3.24
48484,1980,0.55,5.29,3.27
48486,1980,0.55,5.29,3.26
48488,1980,0.5,4.95,3.31
48489,1980,0.75,5.95,3.52
48490,1981,0.67,5.53,3.52
48491,1981,0.55,5.26,3.27
48492,1981,0.54,5.22,3.24
48493,1981,0.66,5.6,3.45
48494,1981,0.52,5.19,3.2
48495,1981,0.57,5.32,3.29
48496,1981,0.56,5.29,3.27
48497,1981,0.54,5.27,3.25
48498,1981,0.7,5.87,3.35
48499,1981,0.7,5.49,3.57
48500,1981,0.71,5.66,3.57
48501,1982,0.57,5.29,3.32
48503,1982,0.57,5.31,3.3
48504,1982,0.59,5.38,3.33
48505,1982,0.74,5.91,3.44
48506,1982,0.7,5.72,3.52
48507,1982,0.7,5.57,3.6
48508,1983,0.54,5.28,3.21
48509,1983,0.61,5.44,3.37
48511,1983,0.54,5.26,3.19
48513,1984,0.58,5.41,3.3
48514,1984,0.58,5.34,3.33
48515,1984,0.58,5.41,3.31
48517,1984,0.58,5.38,3.3
48518,1984,0.58,5.38,3.32
48520,1985,0.54,5.22,3.23
48521,1985,0.54,5.26,3.19
48524,1985,0.54,5.19,3.23
48526,1985,0.51,5.15,3.19
48527,1985,0.74,5.82,3.58
48529,1986,0.55,5.26,3.25
48530,1986,0.71,5.76,3.54
48531,1986,0.73,5.77,3.62
